Date,Open,High,Low,Close,Adjusted_close,Volume
2001-08-17,17.9984,18.452,17.9872,18.0712,0.2743,208426400
2001-08-20,18.1384,18.228,17.808,18.1216,0.275,252302400
2001-08-21,18.1384,18.1384,17.7016,17.92,0.272,185701600
2001-08-22,17.9424,18.2504,17.612,18.2112,0.2764,173975200
2001-08-23,18.2,18.34,17.5784,17.808,0.2703,217078400
2001-08-24,17.9984,18.62,17.6512,18.5696,0.2818,290332000
2001-08-27,18.5976,19.2976,18.1608,18.9224,0.2872,175644000
2001-08-28,18.9,19.1408,18.4016,18.4016,0.2793,171735200
2001-08-29,18.4408,18.8328,17.8304,17.8304,0.2706,239971200
2001-08-30,17.7408,18.1776,17.2816,17.8304,0.2706,368692800
2001-08-31,17.7296,18.5976,17.6512,18.5528,0.2816,216904800
2001-09-04,18.5024,19.0792,18.1776,18.2504,0.277,348213600
2001-09-05,18.2392,18.9504,18.1216,18.5528,0.2816,360057600
2001-09-06,18.4016,18.928,17.6512,17.7184,0.2689,282368800
2001-09-07,17.5,18.0992,17.1976,17.2816,0.2623,241830400
2001-09-10,17.0016,17.5,16.9176,17.3712,0.2637,308845600
2001-09-17,15.9992,17.0688,15.7304,16.9904,0.2579,458007200
2001-09-18,16.9008,17.7184,16.1672,16.2792,0.2471,327101600
2001-09-19,16.4976,17.1024,15.6016,17.0184,0.2583,373318400
2001-09-20,16.2904,16.9512,15.5008,15.68,0.238,411174400
2001-09-21,14.8008,16.2512,14.6776,15.7304,0.2388,570516800
2001-09-24,16.1112,16.8392,15.9488,16.4472,0.2496,294537600
2001-09-25,16.1392,16.2176,15.3496,15.54,0.2359,374404800
2001-09-26,15.8088,15.8872,14.9296,15.148,0.2299,493796800
2001-09-27,15.2488,15.7528,15.1984,15.512,0.2354,322240800
2001-09-28,15.708,15.9096,15.3888,15.512,0.2354,365108800
2001-10-01,15.4896,15.988,15.232,15.54,0.2359,208208000
2001-10-02,15.428,15.8312,14.8792,15.0528,0.2285,235883200
2001-10-03,14.952,15.3608,14.8288,14.98,0.2274,683043200
2001-10-04,15.3496,16.2512,14.9912,15.8816,0.241,401122400
2001-10-05,15.4,16.1504,14.9912,16.1392,0.245,342686400
2001-10-08,15.568,16.352,15.5008,16.2008,0.2459,207984000
2001-10-09,16.0496,16.2008,15.6296,15.9992,0.2428,174025600
2001-10-10,16.1,16.8504,15.9488,16.8224,0.2553,307759200
2001-10-11,16.9176,17.7408,16.8504,17.7408,0.2693,334163200
2001-10-12,17.3096,18.0824,16.8616,18.0096,0.2733,287812000
2001-10-15,17.948,18.3792,17.948,17.9872,0.273,318752000
2001-10-16,18.088,18.2,17.7688,18.0096,0.2733,202949600
2001-10-17,18.34,18.4128,16.9624,16.9904,0.2579,285538400
2001-10-18,17.2928,18.228,17.2928,17.9984,0.2732,612572800
2001-10-19,17.9424,18.4016,17.8808,18.3008,0.2778,166790400
2001-10-22,18.2112,19.068,18.088,19.0176,0.2886,391938400
2001-10-23,19.1184,19.4208,17.8696,18.1384,0.2753,684980800
2001-10-24,18.06,19.0904,17.752,18.9504,0.2876,374427200
2001-10-25,18.4408,19.2528,18.1608,19.1912,0.2913,254951200
2001-10-26,18.8608,19.2528,18.62,18.6704,0.2834,278964000
2001-10-29,18.5696,18.6704,17.6008,17.6288,0.2676,239181600
2001-10-30,17.3824,17.9984,17.0576,17.6008,0.2671,276763200
2001-10-31,17.7296,18.4016,17.4384,17.5616,0.2665,273750400
2001-11-01,17.6512,18.7824,17.248,18.592,0.2822,312995200
2001-11-02,18.5192,18.8608,18.1608,18.5696,0.2818,197204000
2001-11-05,18.8384,19.2528,18.6088,19.068,0.2894,235793600
2001-11-06,18.9616,19.6224,18.5304,19.572,0.2971,316019200
2001-11-07,19.46,20.132,19.3312,19.5888,0.2973,382989600
2001-11-08,19.628,19.8912,18.5696,18.7096,0.284,342143200
2001-11-09,18.5976,19.2528,18.5528,18.7096,0.284,134293600
2001-11-12,18.6592,19.1688,17.9592,18.7488,0.2846,201499200
2001-11-13,19.0792,19.3872,18.7096,19.3704,0.294,224672000
2001-11-14,19.5888,19.9024,19.152,19.6112,0.2977,221149600
2001-11-15,19.4488,19.9024,19.2304,19.4488,0.2952,213029600
2001-11-16,19.2696,19.292,18.4016,18.9728,0.288,230664000
2001-11-19,19.0008,20.048,18.9616,19.9976,0.3035,332589600
2001-11-20,19.8184,20.1992,19.4992,19.5272,0.2964,276584000
2001-11-21,19.6112,19.8016,19.2584,19.6784,0.2987,201583200
2001-11-23,19.712,19.9472,19.572,19.8408,0.3011,60004000
2001-11-26,19.9416,21.5488,19.88,21.3696,0.3243,460689600
2001-11-27,21.2016,21.5208,20.5016,21,0.3187,268553600
2001-11-28,20.8488,21.2072,20.412,20.5296,0.3116,250611200
2001-11-29,20.6024,20.6976,20.188,20.4176,0.3099,202764800
2001-11-30,20.468,21.4424,20.2496,21.3024,0.3233,303912000
2001-12-03,21.0616,21.28,20.6024,21.0504,0.3195,181165600
2001-12-04,21.0504,22.5624,20.72,22.4,0.34,380419200
2001-12-05,22.3608,24.0296,22.1704,23.7608,0.3606,568579200
2001-12-06,23.4808,23.4976,22.1424,22.7808,0.3458,338934400
2001-12-07,22.4616,22.708,22.0024,22.54,0.3421,203515200
